alexa_rank,company_name,company_url,score,serial_number,verb,web_info
3524332,锡林郭勒职业学院,xlglvc.cn,得分:1950,3320,18,网站简介：锡林郭勒职业学院坐落于素有“草原明珠”之称的锡林浩特市。是经内蒙古自治区人民政府批准，教育部备案的一所公办全日制综合类高等职业院校。经过多年的发展，现已成长为一...
5545741,商洛学院,slxy.cn,得分:1950,3321,44,网站简介：商洛学院是陕西省政府举办的全日制普通本科院校，坐落于著名作家贾平凹故乡、陕东南生态园林城市——商洛市，其前身是成立于1976年的“陕西师范大学商洛专修科”，1984年经...
26263,中学库,school.aoshu.com,得分:1949,3322,218,网站简介：中学库提供全国各地区普通中学、重点中学、中学名校查询，包含择校信息、学校介绍、师资力量、招生信息、校园环境、学校地图等，中学库是国内大的中学库。
920000,山东政法学院,sdupsl.edu.cn,得分:1949,3323,25,网站简介：山东政法学院（Shandong University of Political Science and Law）简称山政，始建于1955年7月，位于中国山东省会城市济南，是中华人民共和国教育部批准成立、山东省人民政...
2197711,西工大附中,xgdfz.com,得分:1949,3324,67,网站简介：西北工业大学附属中学（The Middle School Attached To Northwestern Polytechniacal University），是陕西省重点中学、陕西省示范高中。
3105942,金东方集团,jdfschool.com,得分:1949,3325,20,网站简介：宜昌金东方教育集团经过十年的发展，现拥有宜昌金东方学校、宜昌市外国语实验小学、宜昌龙盘湖国际学校、宜昌龙盘湖国际幼儿园、宜昌圣三一外国语培训中心、湖北宜昌金东方...
15338551,合肥一六八中学,hf168.net,得分:1949,3326,19,网站简介：合肥一六八中学是合肥市教育局于2002年创办的一所现代化寄宿制中学，包含合肥一六八中学南校区（始信路校区）、合肥一六八中学东校区（淮海大道校区）和合肥一六八玫瑰园学...
1636303,厦门外国语学校,xmfls.net,得分:1947,3327,7,网站简介：厦门外国语学校（Xiamen Foreign Language School），简称厦外，是福建省一级达标中学，福建省重点中学。其前身为厦门第二中学外语试点班，又称厦门英语中学。
12210,北京邮电大学研究生招生网,yzb.bupt.edu.cn,得分:1946,3328,4,"网站简介：北京邮电大学研究生招生网站,,本网站提供研究生招生的通知,导师信息查询,考生信息核对,考生成绩查询等服务"
1724720,福建师范大学闽南科技学院,mnkjxy.com,得分:1944,3329,109,网站简介：福建师范大学闽南科技学院是福建省早的独立学院之一， 2001年经福建省人民政府、国家教育部批准成立，实施普通高等学校全日制本科教育。学校依托百年名校福建师范大学的优质...
3494104,乐山师范学院,lstc.edu.cn,得分:1944,3330,53,网站简介：乐山师范学院始建于1978年，位于国家历史文化名城——四川省乐山市，是经教育部批准成立的一所省属普通师范本科院校，由原乐山师范高等专科学校、乐山教育学院于2000年3月合...
10607,好搜百科,baike.haosou.com,得分:1943,3331,21887,网站简介：好搜百科提供百科知识的搜索、分享服务，在这里你可以搜索、查阅百科知识，并参与百科词条的编辑，分享贡献你的知识。
625521,看历史,readlishi.com,得分:1943,3332,166,网站简介：看历史是专业历史学科网。含中国古代历史朝代顺序表、世界历史进程、历史上的今天、历史故事、古代历史人物、告诉你历史是个什么玩意，是中文大的历史阅读、创作、交流基地...
602423,湖北公务员考试网,hbgwy.org,得分:1943,3333,26,网站简介：湖北公务员考试网:发布2019年湖北公务员考试报名时间、报考条件、2019年湖北公务员考试职位表、考试公告、考试真题、2019年湖北公务员网上报名入口以及成绩查询入口等重要报...
1163354,福建江夏学院,fjjxu.edu.cn,得分:1943,3334,9,网站简介：福建江夏学院是福建省人民政府举办的省属公办普通本科大学，于2010年3月正式成立。学校主校区坐落在福州地区大学城新校区，新老校区占地面积1648.14亩。学校面向全国11个省...
7685,西安电子科技大学研究生院,gr.xidian.edu.cn,得分:1942,3335,13,网站简介：西安电子科技大学早在1956年就开始招收研究生，1978年恢复招收研究生，1981年成为国务院首批批准有权授予博士、硕士学位的单位，2000年6月获教育部批准试办研究生院，2004年...
105304,12999英语网,en.12999.com,得分:1942,3336,43,网站简介：12999英语网
367020,浙江大学远程教育平台,ycjy.scezju.com,得分:1942,3337,15,网站简介：浙江大学远程教育学院远程教育平台
91985,湖北省高中课程改革网,gzkg.e21.cn,得分:1942,3338,108,网站简介：
1813620,湖南工学院,hnpu.edu.cn,得分:1942,3339,29,网站简介：
905515,共识网,21ccom.net,得分:1941,3340,1841,网站简介：共识网（www.21ccom.net）是由立德共识（北京）网络传媒科技有限公司主办的学术、思想性网站，宗旨是“在大变革时代寻找共识”。
1902978,大秘书网,damishu.cn,得分:1941,3341,33,网站简介：大秘书网是中国优秀的文秘写作资料服务网站。大秘书网（泰山）网络技术有限公司，致力于构建中国领先的文秘文档发布与销售平台，面向全国范围提供安全、专业、高效的应用写...
2221521,玉林师范学院,ylu.edu.cn,得分:1941,3342,60,"网站简介：玉林师范学院坐落在著名的语言学家王力故乡、中国优秀旅游城市、广西东南部的千年古城玉林市，占地面积1,800亩，是桂东南地区唯一一所广西自治区直属本科院校。"
2320452,黄冈师范学院,hgnc.net,得分:1941,3343,58,网站简介：黄冈师范学院地处大别山南麓人文重镇――黄冈市，北依东坡赤壁、南临浩瀚长江，地理位置优越，校园环境幽雅，是一所师范教育特色显著、师范与非师范教育均衡发展的多科性普...
14951,河北人事考试网,he.huatu.com,得分:1940,3344,72,网站简介：【河北人事考试网|河北华图|河北公务员考试】2018河北人事考试网、2018年河北公务员考试、2019国家公务员考试、2018河北省考、2018河北事业单位教师招聘，河北人事考试报名...
6256521,浙江纺织服装职业技术学院,zjff.net,得分:1940,3345,38,网站简介：浙江纺织服装职业技术学院是一所从事高等职业技术教育的公办全日制普通高校，由宁波市人民政府举办，是浙江省示范性高等职业院校。
2978217,合肥职业技术学院,chzy.org,得分:1939,3346,22,网站简介：合肥职业技术学院是一所公办学校，隶属于合肥市人民政府，业务上接受省教育厅指导，是我省成立较早的高职院校之一。
3648444,广州外国语学校,chgzfls.com,得分:1939,3347,2,网站简介：广州外国语学校是广州市教育局直属公办、全日制寄宿制完全中学，属财政核拨事业单位，是1962年经教育部批准开办的全国首批七所外国语学校之一。2010年1月12日，学校一期建设...
6524,同济大学本科招生网,bkzs.tongji.edu.cn,得分:1938,3348,17,网站简介：同济大学本科招生网是同济大学官方招生网站，专为报考同济大学的考生提供本科招生信息。
182902,巨人网高考频道,gaokao.juren.com,得分:1938,3349,224,网站简介：启迪巨人教育是基础教育领域的知名品牌，是启迪控股旗下大型综合基础教育机构，具有雄厚的教育资源优势。启迪巨人教育旗下拥有巨人学校、巨人1对1、小巨人培优、巨人网校和...
3481766,学号网,xueid.com,得分:1937,3350,109,网站简介：学号网（www.xueid.com）：为学习服务，伴随学习的每个阶段。
1946437,海南职业技术学院,hcvt.cn,得分:1936,3351,84,网站简介：海南职业技术学院创办于2000年，是海南省第一所独立设置的高等职业技术院校，隶属于海南省人民政府。学校2002年被教育部、财政部确定为中央财政重点支持的实训基地项目建设...
341,凤凰网历史,history.ifeng.com,得分:1935,3352,0,网站简介：凤凰网历史，致力于为网友提供不同层面的历史内容，既有增广见闻的中共党史揭秘，也有高水准的历史话题策划及对社会、历史的深度解析。而这所有的一切，都为了一个共同目的...
1196523,江苏经贸职业技术学院,jseti.edu.cn,得分:1935,3353,25,网站简介：江苏经贸职业技术学院始建于1952年，从早的苏南镇江商业学校，几经改制和整合，2002年由江苏商业管理干部学院和江苏省商业学校改建成高职院校，主要为商贸和现代服务业培养...
3199685,西安铁路职业技术学院,xatzy.cn,得分:1935,3354,24,网站简介：西安铁路职业技术学院简称“西铁职院”，是经陕西省人民政府批准和国家教育部备案的全日制普通高等教育机构，由西安铁路运输职工大学、西安铁路运输学校联合组建的公办大专...
4232451,攀枝花学院,www.pzhu.edu.cn,得分:1935,3355,23,网站简介：攀枝花学院是教育部布点在川西南、滇西北唯一一所以工为主的综合性普通本科院校。学校座落于中国著名的“钒钛之都”、中国优秀旅游城市、国家首批新型工业产业化基地、国家...
939196,宿迁考试鉴定中心,sqrsks.com,得分:1934,3356,28,网站简介：宿迁市两资去行政化改革示范点——市考试鉴定中心位于湖滨新区职教园区，是全国首家综合性的考试鉴定基地。该项目占地400亩，建筑面积4万平方米。其中，标准化考场2万平方米...
1357071,湛江一中培才学校,zjyzpcxx.com,得分:1934,3357,6,网站简介：湛江一中培才学校是经湛江市教育局同意的民办全日制完全中学，由办学成绩名列全省前茅的广东省重点中学湛江第一中学主办。湛江市一级中学。 湛江一中培才学校秉承湛江一中“...
2548096,我是学生网,xuesheng360.com,得分:1934,3358,0,网站简介：为学生提供学习、购物、娱乐、交友、才能分享等专业服务！
9436679,典范英语,dianfanyingyu.com,得分:1934,3359,2,"网站简介：典范英语（good english）不只是英语的典范,也是少儿英语教育的典范,注重少儿英语学习兴趣和语感的培养,开创了全新的少儿英语教育模式,引起了少儿英语学习的热潮，备受读者..."
